X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
4,2,mar,tue,90.0,56.4,313.5,9.3,15.3,42,2.5,0.0,5.19
4,4,aug,thu,93.5,108.9,607.8,7.9,23.2,24,7.0,0.0,10.67
4,4,sep,sun,90.5,62.4,684.0,7.8,27.5,95,3.3,0.0,5.7
2,4,aug,tue,91.6,101.5,622.7,3.3,20.0,37,6.0,0.0,2.32
9,4,aug,sun,90.9,73.2,524.3,6.2,29.5,15,5.5,0.0,2.6
4,4,aug,wed,87.0,98.8,228.9,6.8,29.5,47,6.7,0.0,9.53
8,4,aug,sat,94.4,64.6,693.2,4.7,20.1,27,6.3,0.0,10.63
4,4,aug,fri,90.2,93.4,122.1,13.5,23.3,18,6.4,0.0,11.54
7,6,jul,fri,91.4,65.3,38.0,0.7,25.8,25,7.0,0.0,3.67
1,4,aug,mon,88.8,55.2,649.6,6.2,23.0,41,4.9,0.0,7.23
3,4,mar,sun,91.7,104.9,670.3,6.6,16.1,30,7.6,0.0,16.03
5,6,may,sat,94.0,44.8,462.2,8.8,30.9,34,5.2,0.0,2.59
9,6,sep,tue,93.2,1.1,7.9,1.3,9.9,32,6.5,0.0,15.37
4,5,oct,thu,91.7,110.0,7.9,7.7,11.8,15,6.0,0.0,8.56
4,4,apr,tue,93.4,291.3,758.1,8.0,23.5,45,3.6,0.0,0.0
4,4,sep,sun,92.2,44.7,638.1,8.5,18.9,47,6.8,0.0,16.39
9,4,oct,sat,92.8,54.2,627.2,3.9,23.2,22,3.1,0.0,0.0
6,4,sep,fri,91.8,77.6,77.1,4.4,22.6,43,6.4,0.0,0.0
7,4,jul,sun,90.3,90.5,466.4,6.9,23.8,37,4.8,0.0,71.36
3,5,sep,mon,90.6,81.1,7.9,5.5,7.1,78,3.6,0.0,0.0
9,5,sep,tue,88.6,61.9,754.2,8.8,13.2,65,3.5,0.0,7.32
9,4,sep,thu,93.2,40.6,456.9,13.9,23.3,17,5.3,0.0,8.3
4,4,aug,wed,89.4,38.1,460.1,2.3,20.8,38,7.5,0.0,0.0
5,4,feb,fri,84.5,1.1,559.8,6.2,23.7,22,9.4,0.0,2.39
4,5,sep,tue,92.4,1.1,757.6,6.2,21.1,36,9.4,0.0,15.08
1,4,mar,sun,90.3,61.0,421.9,0.0,18.2,36,5.0,0.5,9.12
4,4,sep,fri,91.0,1.1,91.0,6.0,14.3,48,6.0,0.0,10.84
2,5,aug,sun,96.2,115.7,568.1,6.6,20.4,27,5.9,0.0,9.78
5,4,sep,mon,93.3,30.0,7.9,10.9,27.8,29,5.5,0.0,0.0
4,4,sep,sun,91.2,33.4,559.6,7.2,9.7,41,3.6,0.0,13.75
8,4,sep,sun,84.3,148.3,748.7,5.0,8.7,52,4.4,0.0,2.55
1,2,sep,thu,91.4,1.1,704.8,4.2,26.5,33,4.1,0.0,0.0
5,4,aug,sun,91.7,112.7,763.6,8.3,13.1,36,8.2,0.0,0.99
7,2,may,tue,94.3,66.4,117.9,15.0,17.8,28,4.3,0.0,10.78
4,4,aug,sun,94.0,75.1,622.9,10.4,32.3,61,4.1,0.0,37.88
4,2,mar,tue,83.1,1.1,7.9,6.1,23.5,27,4.8,0.0,0.0
4,4,aug,sat,94.2,72.5,592.4,7.2,26.2,39,4.6,0.0,45.07
9,3,aug,thu,92.3,39.0,590.8,0.0,15.0,27,5.4,0.0,0.0
3,4,aug,sun,94.0,57.0,565.7,8.3,15.0,31,5.0,0.0,0.0
4,5,aug,fri,94.9,84.1,401.8,0.0,27.1,51,4.8,0.0,0.94
4,4,sep,fri,93.5,118.0,612.6,7.5,24.0,45,4.3,0.0,0.0
4,2,sep,sun,94.8,100.4,402.3,7.7,10.3,26,5.1,0.0,0.0
4,4,dec,thu,92.8,90.0,704.5,7.9,21.9,24,3.8,0.0,0.0
9,4,sep,sat,92.1,1.1,288.6,6.2,24.0,39,3.7,0.0,7.42
6,4,mar,thu,90.1,1.1,583.9,4.1,27.4,38,7.0,0.0,0.0
5,4,sep,fri,89.9,59.0,677.8,5.4,13.8,22,5.2,0.0,5.2
2,4,aug,fri,93.0,42.5,595.8,1.0,16.5,25,5.7,0.0,0.3
4,5,aug,thu,93.8,62.6,668.5,6.0,27.9,24,7.0,0.0,10.24
2,4,feb,thu,91.0,32.4,329.5,8.0,15.6,30,6.9,0.0,0.0
4,5,mar,wed,91.2,1.1,21.8,4.4,12.0,34,3.8,0.0,10.71
4,4,sep,sat,90.6,139.9,676.1,9.3,20.0,32,3.7,0.0,7.5
3,4,aug,wed,92.4,153.1,7.9,6.8,9.5,27,7.0,0.0,0.0
5,4,sep,tue,92.8,1.1,7.9,2.1,23.7,58,7.7,0.0,0.0
4,4,sep,sun,81.9,1.1,156.9,4.5,15.6,65,6.8,0.0,3.66
4,5,jul,tue,95.2,1.1,426.3,0.2,23.7,36,5.8,0.0,8.32
2,4,sep,thu,92.3,50.2,389.3,6.7,21.9,37,7.3,0.0,7.89
4,4,sep,tue,93.3,1.1,319.5,5.9,24.9,33,4.5,0.0,0.0
7,5,aug,fri,94.2,79.9,797.7,6.7,28.3,37,4.2,0.0,0.0
4,4,jan,sun,91.3,72.2,530.3,12.2,13.0,57,4.6,0.0,0.0
9,5,mar,sat,93.9,1.1,583.0,6.2,25.9,24,9.4,0.0,0.0
1,4,sep,tue,94.9,69.8,24.6,14.6,20.6,37,4.7,0.0,11.28
5,5,aug,tue,86.8,136.6,552.8,1.5,19.5,20,5.8,0.0,0.0
9,4,may,sat,93.1,55.2,168.4,4.0,29.3,29,5.9,0.0,10.37
4,3,feb,fri,86.2,130.6,637.8,3.5,26.3,30,5.0,0.0,13.6
9,4,sep,sat,90.0,122.2,663.6,5.5,17.9,30,8.7,0.0,8.56
5,4,sep,sun,89.4,73.0,644.5,8.3,24.6,30,9.4,0.0,0.5
8,4,aug,sun,92.1,67.2,680.0,9.6,22.9,25,5.8,0.0,0.26
2,4,oct,sat,90.3,1.1,682.1,5.2,28.1,38,5.5,0.0,1.05
4,4,aug,mon,92.0,126.9,569.1,3.8,16.7,54,7.3,0.0,0.0
7,4,sep,sun,91.6,78.2,769.2,2.7,33.2,50,6.6,0.0,6.69
4,3,jul,sun,92.4,45.2,855.6,5.3,18.6,42,6.1,0.0,14.72
4,4,dec,tue,92.1,38.4,649.7,3.7,24.1,34,3.5,0.0,21.87
4,2,sep,sat,88.2,134.7,723.7,4.7,12.1,29,5.3,0.0,5.92
4,4,sep,sun,90.6,40.3,585.2,8.0,18.1,43,4.9,0.0,6.11
4,5,mar,tue,91.3,46.4,657.1,4.8,22.9,26,5.5,0.0,8.89
3,5,sep,tue,92.8,86.2,576.4,2.3,17.8,73,5.7,0.0,4.37
5,4,jul,sat,95.1,18.0,7.9,8.4,10.1,71,6.6,0.0,0.0
5,4,mar,wed,92.0,41.9,70.3,13.0,22.5,25,6.7,0.0,3.23
2,4,sep,sun,92.9,94.3,725.0,7.1,23.5,20,9.4,0.0,7.41
4,2,may,fri,91.5,27.2,775.0,5.0,18.8,66,6.6,0.0,17.0
5,4,mar,mon,90.7,1.1,776.5,4.2,23.7,33,7.4,0.0,6.82
4,4,sep,wed,91.7,48.2,682.9,7.3,22.9,40,5.8,0.0,0.0
4,5,jun,fri,90.8,53.2,359.6,2.3,16.9,36,7.6,0.0,39.04
3,5,jan,wed,88.2,95.6,254.5,0.7,25.4,53,7.4,0.0,153.83
4,2,jul,mon,92.5,1.1,704.8,16.2,26.9,38,8.6,0.0,0.0
9,4,jul,sun,94.5,24.8,594.3,9.1,20.2,57,1.9,0.9,0.0
7,4,mar,fri,90.6,82.3,591.1,6.5,16.6,30,6.1,0.0,11.99
4,4,sep,mon,92.8,15.4,7.9,4.6,18.0,66,4.8,0.0,9.02
4,4,aug,thu,89.6,44.8,18.8,5.7,21.7,47,4.0,0.0,6.95
4,2,jan,thu,93.7,105.7,41.6,1.6,19.4,38,5.6,0.0,6.1
4,5,jul,sat,92.6,78.1,7.9,0.0,25.5,34,6.5,0.0,0.0
2,5,nov,sun,92.1,1.1,71.4,5.8,17.9,44,6.1,0.0,0.0
5,2,jan,sat,90.5,46.8,613.2,7.8,26.4,41,6.0,0.0,0.0
4,4,jan,sat,89.7,1.1,366.1,7.9,24.3,34,4.8,0.0,18.76
4,4,jun,fri,89.4,40.0,359.2,5.5,21.5,66,4.7,0.0,0.0
9,5,feb,fri,93.6,37.7,659.4,4.7,17.2,43,8.6,0.0,0.05
7,5,aug,sun,90.6,29.6,656.1,4.3,12.7,78,7.8,0.0,15.63
4,4,sep,thu,92.3,121.4,784.0,8.6,22.3,32,5.0,0.0,0.0
9,6,apr,sat,94.2,1.1,124.1,9.2,22.9,17,2.8,0.0,0.0
5,4,jul,wed,92.7,1.1,533.4,4.4,28.8,74,9.4,0.0,0.0
4,5,jun,fri,89.4,149.9,778.9,5.6,12.6,80,6.3,0.0,13.49
4,5,aug,tue,90.4,137.8,628.1,7.6,25.9,28,5.2,0.0,0.0
4,2,aug,tue,89.4,32.9,7.9,0.0,17.9,29,5.6,0.0,17.18
4,4,mar,sun,90.4,68.3,585.5,6.9,13.6,31,4.6,0.0,8.0
3,4,aug,sun,91.3,1.1,554.7,8.1,20.7,43,5.8,0.0,0.0
2,4,jul,sun,94.0,113.0,626.5,8.6,27.2,33,4.5,0.0,9.75
7,4,aug,sun,90.3,1.1,759.0,0.0,19.5,31,5.1,0.0,0.0
4,4,sep,mon,88.5,83.0,815.8,8.0,12.4,28,6.0,0.0,16.48
9,4,sep,mon,94.6,28.0,509.4,5.3,24.6,26,9.4,0.0,4.51
4,2,feb,mon,91.2,1.1,611.0,5.1,18.9,30,4.1,0.0,1.64
5,3,sep,tue,93.3,152.0,645.7,7.2,20.8,37,3.8,0.0,0.0
4,4,feb,thu,90.6,34.3,28.3,5.2,18.5,23,3.7,0.0,12.12
4,4,sep,mon,94.6,95.9,461.7,7.5,27.7,50,5.4,0.0,10.64
4,5,feb,fri,80.2,73.3,571.0,5.6,18.2,23,5.1,0.0,6.27
5,4,feb,thu,91.7,1.1,567.3,8.0,33.3,17,6.7,0.0,6.4
8,3,sep,wed,91.2,100.1,589.1,17.6,23.2,40,6.3,0.0,0.0
4,2,jul,thu,94.7,1.1,704.2,6.4,30.3,36,4.1,0.0,24.76
5,5,sep,sun,89.5,62.1,619.0,13.7,20.7,18,5.7,0.0,237.8
5,4,sep,mon,93.3,144.4,22.0,6.2,17.6,34,5.1,0.0,8.99
4,5,mar,sat,89.1,1.1,703.6,7.4,26.2,47,9.0,0.0,1.3
3,4,sep,mon,91.8,46.7,212.9,5.4,26.3,21,7.0,0.0,13.27
4,4,aug,thu,92.8,86.4,790.5,7.3,22.3,39,6.5,0.0,10.06
3,4,aug,thu,93.9,138.2,7.9,10.3,20.1,35,6.3,0.0,0.0
4,2,sep,tue,93.9,81.0,855.2,6.9,22.9,48,4.0,0.0,68.39
8,2,dec,sun,94.2,1.1,578.8,5.7,20.7,22,6.1,0.0,6.79
5,4,jun,wed,94.6,39.1,541.1,8.8,16.3,39,6.6,0.0,0.0
1,5,sep,sat,90.6,1.1,7.9,8.3,17.2,33,5.4,0.0,10.95
2,5,oct,sun,83.4,85.0,655.1,8.3,22.7,47,6.6,0.0,0.0
8,4,mar,sat,91.3,1.1,57.6,5.3,19.8,40,2.8,0.0,0.51
7,5,sep,tue,88.7,1.1,654.6,6.6,22.9,50,5.6,0.0,10.0
4,4,jun,wed,90.5,8.8,7.9,4.2,11.5,30,6.6,0.0,0.0
4,4,jul,sun,89.8,94.7,18.9,1.1,18.7,68,4.1,0.0,11.58
9,5,feb,fri,92.3,1.1,653.4,4.5,25.2,22,9.4,0.0,1.03
7,4,apr,fri,89.2,1.1,61.1,5.5,15.6,47,5.6,0.0,0.0
5,6,sep,sat,91.7,50.6,507.0,8.6,22.4,28,4.6,0.0,3.58
4,2,sep,sun,93.0,28.2,502.1,11.1,26.3,61,6.5,0.0,0.0
4,4,mar,fri,91.2,24.9,366.4,8.5,22.2,26,7.2,0.0,9.01
9,2,sep,thu,91.9,40.7,536.9,4.3,22.7,79,6.9,0.0,51.43
7,4,sep,sun,90.6,17.8,659.5,6.9,32.3,23,6.7,0.0,0.0
7,5,sep,sat,92.5,81.9,330.1,7.0,17.6,30,6.3,0.0,2.16
7,5,mar,sat,91.8,108.2,659.0,0.8,17.1,35,4.0,0.0,51.69
9,4,sep,sun,91.8,78.2,448.3,12.5,22.2,56,6.6,0.0,14.84
1,3,mar,thu,90.6,13.2,281.8,7.3,18.2,24,9.4,0.0,7.0
4,4,mar,fri,90.1,1.1,431.3,4.7,23.2,41,5.3,0.0,5.84
8,2,aug,sat,94.1,1.1,634.4,6.2,18.7,48,4.0,0.0,1.21
3,4,sep,wed,93.4,105.2,554.9,5.5,20.2,74,6.2,0.0,2.55
8,6,jan,tue,91.4,85.8,274.4,6.7,14.7,54,3.9,0.0,14.84
5,5,sep,tue,88.3,6.0,285.7,5.4,18.2,26,5.2,0.0,4.55
5,4,sep,mon,94.6,28.1,740.4,6.7,17.8,40,5.2,0.0,0.0
3,4,aug,tue,93.9,88.0,528.6,7.7,13.6,19,5.7,0.0,5.04
2,6,mar,sun,90.5,51.1,572.9,6.8,15.4,68,6.6,0.0,4.96
4,5,sep,wed,84.5,54.6,623.4,5.8,22.5,59,6.0,0.0,0.0
4,5,aug,thu,90.9,40.6,344.8,7.1,25.8,26,7.4,0.0,10.14
8,6,mar,sun,91.0,1.1,7.9,5.2,27.0,32,6.6,0.0,0.0
4,4,mar,mon,90.8,23.2,772.2,6.5,28.1,21,6.6,0.0,0.0
2,2,sep,sun,92.6,106.4,7.9,8.1,21.6,46,6.1,0.0,0.0
6,4,oct,sat,93.8,125.3,626.2,7.5,24.5,34,7.1,0.0,0.0
8,4,dec,sun,91.7,112.7,554.3,11.7,24.0,39,5.5,0.0,16.24
5,4,aug,wed,82.1,174.9,7.9,7.4,22.8,48,7.3,0.0,21.88
9,4,sep,mon,90.6,153.5,7.9,6.3,20.0,30,0.8,0.0,4.44
7,4,jan,mon,92.8,1.1,642.1,5.0,12.7,67,3.6,0.0,1.43
5,4,mar,thu,93.9,85.6,99.6,7.1,15.3,24,9.4,0.0,10.85
5,4,sep,sun,95.7,95.1,653.8,5.1,22.6,36,3.4,0.0,2.79
2,3,may,sun,90.8,112.1,710.9,9.4,27.2,64,3.8,0.0,1.79
5,4,sep,wed,92.6,56.4,500.7,3.8,10.6,27,4.8,0.0,12.08
4,4,aug,sat,91.2,94.8,627.4,6.1,9.3,29,3.7,0.0,0.0
4,4,aug,sat,91.5,58.8,512.5,8.8,26.8,34,4.9,0.0,6.03
6,4,sep,sun,89.8,1.1,7.9,4.2,17.1,36,7.4,0.0,13.7
4,5,sep,fri,89.6,1.1,571.0,0.2,19.2,68,7.1,0.0,9.27
8,4,jul,mon,93.3,106.0,447.4,6.5,23.4,32,5.9,0.0,4.92
3,4,jul,fri,91.1,211.8,708.8,3.5,32.7,36,4.6,0.0,3.24
5,4,aug,tue,90.9,182.1,611.9,9.4,8.4,28,6.7,0.0,289.32
3,5,aug,sat,91.1,44.2,19.0,5.3,16.2,29,6.2,0.0,5.68
8,4,sep,thu,94.0,176.8,629.3,5.3,23.4,26,2.7,0.0,0.0
5,4,sep,sun,90.6,52.6,96.6,0.0,18.7,74,6.8,0.0,13.86
2,5,aug,sat,93.8,53.4,697.2,11.0,17.2,30,5.7,0.0,158.56
6,4,aug,sun,94.6,94.9,569.2,6.3,23.2,42,9.4,0.0,12.16
7,3,jul,fri,93.4,64.7,119.4,5.2,21.1,37,6.2,0.0,57.98
5,4,may,sat,94.2,106.9,86.2,14.7,14.3,30,3.9,0.0,2.49
4,4,sep,sat,85.9,1.1,7.9,4.9,21.0,67,3.7,0.0,0.0
3,4,jun,fri,91.2,55.0,552.0,0.5,32.0,37,6.6,0.0,0.0
4,4,sep,sun,90.7,1.1,664.4,4.0,23.7,38,6.3,0.0,12.8
8,6,jul,sat,93.1,55.7,341.3,7.5,23.3,38,5.6,0.0,4.99
4,4,oct,wed,90.2,48.1,608.1,12.5,24.0,25,3.8,0.0,9.62
4,6,sep,sun,92.8,151.4,576.6,6.5,17.4,35,9.3,0.0,5.47
4,5,jul,sat,94.6,114.2,676.2,5.8,29.2,27,4.9,0.0,4.06
2,4,sep,sat,95.2,41.0,605.3,4.6,20.7,35,5.5,0.0,3.3
5,5,oct,sat,90.5,52.7,93.1,5.9,16.3,53,5.9,0.0,3.13
4,6,aug,thu,95.8,213.3,7.9,6.1,26.4,36,6.2,0.0,0.0
4,4,oct,mon,84.5,1.1,229.9,4.0,21.5,17,6.7,0.0,0.0
4,6,sep,fri,94.2,1.1,652.8,1.4,28.9,35,5.9,0.0,1.5
4,4,sep,sat,90.1,57.4,545.5,4.7,15.0,33,9.4,0.0,0.0
4,4,sep,sat,93.3,43.5,196.4,7.7,26.7,37,3.3,0.0,0.0
3,5,jul,tue,95.4,91.9,439.6,7.1,33.3,58,8.3,0.0,1.91
9,6,sep,wed,90.0,101.8,571.3,4.5,8.0,25,5.3,0.0,82.49
4,4,aug,sat,92.6,1.1,90.1,5.1,17.2,22,2.7,0.0,15.01
9,4,sep,mon,88.9,62.0,657.0,18.0,15.0,36,6.1,0.0,0.0
5,5,feb,sun,93.8,123.5,593.4,10.9,19.6,22,6.6,0.0,0.0
4,5,oct,sun,94.2,39.7,505.0,7.7,33.3,36,1.5,0.0,0.0
4,4,sep,sat,92.8,53.3,478.6,5.3,17.7,34,1.8,0.0,11.19
4,5,sep,sun,92.9,103.4,674.9,9.8,21.0,33,3.5,0.0,0.0
2,5,oct,mon,95.4,53.9,7.9,6.0,26.5,25,5.5,0.0,0.0
3,4,sep,mon,89.0,20.8,431.8,4.7,25.0,80,5.6,0.0,8.96
3,5,sep,mon,89.9,5.6,298.8,6.6,22.4,63,6.3,0.0,3.71
5,3,sep,tue,92.1,48.9,563.5,5.2,24.5,22,3.9,0.0,0.0
4,4,jun,mon,90.3,23.4,298.3,4.7,25.5,58,5.5,0.0,4.66
1,2,aug,tue,91.6,57.3,615.6,8.5,21.3,49,7.0,0.0,12.51
4,2,sep,sun,90.6,128.1,684.6,5.8,14.0,44,7.1,0.0,7.44
9,2,mar,mon,93.3,152.6,7.9,6.1,17.2,31,4.4,0.0,75.43
4,5,aug,sat,93.0,89.6,7.9,6.3,20.4,34,4.0,0.0,2.77
3,2,mar,fri,91.6,1.1,411.7,6.6,21.9,15,6.8,0.0,4.25
9,2,aug,sat,90.7,76.0,659.4,12.9,18.2,36,8.3,0.0,0.0
4,5,sep,sun,91.9,1.1,216.2,8.4,26.4,38,9.4,0.0,11.66
6,4,sep,sun,92.3,1.1,209.6,8.4,18.7,44,3.5,0.0,0.25
3,4,aug,sat,93.6,62.4,697.2,6.7,25.9,29,4.5,0.0,5.58
8,5,nov,sat,93.5,36.7,254.5,5.8,26.1,16,7.6,0.0,2.72
4,4,jul,sat,89.3,39.2,564.9,6.3,14.9,67,5.3,0.0,4.26
4,4,jul,sun,92.1,52.9,318.5,5.2,29.3,39,8.3,0.0,9.51
4,4,sep,sun,85.4,1.1,604.6,7.4,24.3,67,5.1,0.0,14.04
4,4,sep,fri,93.2,100.0,698.8,5.0,26.4,42,5.6,0.0,0.0
4,4,sep,sat,94.9,91.2,615.7,7.0,16.4,49,4.3,0.0,2.64
3,6,sep,thu,89.9,46.0,683.0,5.6,23.4,39,9.4,0.0,2.73
4,4,may,sun,91.7,43.4,575.9,5.0,19.7,53,4.4,0.0,27.8
7,4,aug,sat,94.7,205.0,677.9,6.2,19.5,30,5.6,0.0,0.0
6,4,sep,sun,92.3,1.1,338.3,7.4,17.3,25,4.4,0.0,14.19
4,4,aug,thu,92.9,94.6,121.6,5.2,28.4,15,4.9,0.0,0.53
6,4,jul,tue,91.4,1.1,532.7,0.0,27.1,43,4.2,0.0,5.66
5,4,jul,sun,92.1,78.6,365.5,6.0,17.1,46,6.2,0.0,8.46
4,4,aug,sun,92.1,45.4,196.8,4.4,19.7,51,5.5,0.0,7.2
4,5,mar,sun,91.8,26.9,446.3,5.1,14.2,65,5.8,0.0,11.64
8,6,mar,mon,93.6,4.2,321.8,6.6,20.0,27,5.9,0.0,0.0
8,6,sep,sat,92.2,25.0,496.4,4.8,19.2,34,7.0,0.0,5.02
2,4,sep,tue,93.5,204.0,718.2,5.0,17.5,51,3.7,0.0,8.14
6,4,aug,thu,91.2,128.7,636.9,9.2,28.2,40,8.0,0.0,0.0
4,4,mar,sat,91.9,4.2,559.6,9.0,22.2,25,9.4,0.0,0.0
2,5,mar,tue,90.2,25.4,733.3,4.5,15.9,25,4.1,0.0,3.63
9,5,aug,tue,89.8,147.6,543.3,9.5,26.9,18,5.4,0.0,0.0
3,7,jul,tue,95.4,63.7,279.1,6.9,21.7,30,8.5,0.0,0.0
5,5,aug,wed,93.3,33.0,549.1,4.4,29.5,21,3.6,0.0,7.46
9,2,aug,sun,92.9,100.6,694.9,15.4,16.4,30,7.2,0.0,6.57
7,4,mar,sun,78.0,28.7,607.8,5.1,14.4,32,4.0,0.0,9.2
5,4,sep,mon,90.9,104.8,348.2,9.7,20.3,29,6.8,0.0,15.97
6,4,aug,thu,93.4,8.5,7.9,0.0,13.7,44,2.4,0.0,8.12
3,5,sep,tue,94.9,138.5,263.0,5.0,12.1,32,3.6,0.0,185.51
3,5,may,thu,92.6,1.1,594.8,9.2,5.1,35,5.0,0.0,13.26
4,4,sep,sat,92.6,75.0,180.2,5.5,19.5,32,9.4,0.0,4.36
4,4,sep,wed,91.9,49.0,616.8,1.4,22.0,35,6.2,0.0,75.55
4,4,aug,wed,95.2,2.0,597.5,4.2,17.1,33,5.3,0.0,3.79
9,4,mar,fri,89.4,18.2,58.2,4.0,21.3,74,6.4,0.0,2.35
4,3,dec,thu,92.2,1.1,381.1,6.1,17.9,55,3.4,0.0,1.03
7,4,apr,thu,87.1,54.5,693.5,4.9,15.9,42,6.3,0.0,0.0
5,3,sep,sat,96.1,122.0,148.7,14.9,32.2,53,6.9,0.0,12.12
7,4,sep,tue,92.3,47.0,236.5,4.4,18.9,38,6.6,0.0,2.74
5,4,sep,fri,93.3,85.4,435.5,2.2,21.2,39,3.1,0.0,4.0
5,2,sep,sun,91.9,60.2,615.4,1.4,24.5,28,6.3,0.0,1.58
6,4,sep,sat,82.8,1.1,571.7,6.2,29.1,75,6.0,0.0,0.0
4,4,sep,sat,88.9,1.1,573.9,5.1,7.6,60,6.7,0.0,1.05
5,4,mar,wed,84.5,56.1,615.5,13.4,17.2,39,4.1,0.0,4.58
4,4,sep,thu,91.7,87.3,7.9,14.5,23.1,40,5.3,0.0,0.0
6,4,sep,sun,92.6,1.1,253.7,4.3,17.8,29,9.0,0.0,0.0
4,4,jun,mon,86.6,66.8,422.5,9.2,27.5,22,6.9,0.0,16.06
4,4,aug,mon,91.5,1.1,362.8,5.1,10.2,36,3.4,0.0,11.7
5,2,sep,sat,90.8,1.1,7.9,6.8,33.3,64,3.0,0.0,2.83
4,5,dec,sun,91.1,25.9,635.3,5.2,24.1,54,7.0,0.0,16.71
3,4,sep,sun,90.1,78.9,550.7,7.2,19.3,32,3.0,0.0,0.0
4,4,sep,sat,93.5,89.9,7.9,6.7,22.2,27,8.3,0.0,0.0
4,4,oct,sat,91.2,1.1,312.1,5.8,13.9,28,4.7,0.0,0.0
4,5,aug,thu,93.7,128.9,604.5,16.4,31.0,56,7.2,0.0,10.99
4,2,may,fri,92.8,56.9,725.4,0.1,22.4,32,5.9,0.0,7.74
2,4,aug,tue,93.3,64.3,489.1,7.6,29.2,30,7.3,0.0,0.0
2,4,sep,sat,91.0,65.5,44.8,7.8,21.8,30,3.8,0.0,3.88
4,5,aug,sat,94.3,96.7,320.6,8.7,26.1,31,4.5,0.0,6.6
6,4,aug,thu,91.0,60.0,588.0,10.3,20.5,39,7.8,0.0,6.08
4,6,aug,mon,92.5,76.2,217.5,5.8,13.0,38,7.8,0.0,0.0
6,4,mar,wed,88.9,1.1,7.9,4.6,27.0,36,6.7,0.0,0.0
3,5,sep,sun,90.2,1.1,7.9,6.6,14.3,24,6.6,0.0,7.6
4,3,sep,mon,89.5,89.7,100.1,9.7,22.2,37,6.1,0.0,0.0
9,5,sep,sat,93.8,42.0,318.0,9.9,25.5,63,5.9,0.0,283.23
4,4,aug,thu,92.9,61.0,7.9,20.5,18.1,40,5.4,0.0,0.0
4,4,sep,fri,92.5,5.8,726.0,5.0,27.4,37,5.5,0.0,0.0
7,4,sep,sat,93.7,38.1,641.0,5.9,18.5,35,5.6,0.0,1.32
5,4,sep,wed,94.1,78.2,793.0,8.1,15.4,45,5.9,0.0,9.97
5,5,sep,sat,89.5,1.1,25.6,5.4,21.9,27,4.5,0.0,0.0
4,3,mar,tue,94.6,37.8,557.4,8.6,20.4,49,6.4,0.0,6.55
4,5,feb,wed,89.0,51.4,563.1,7.1,13.7,61,9.4,0.0,6.54
4,5,aug,sat,93.4,32.1,275.7,7.7,10.0,42,5.8,0.0,11.65
3,5,aug,sat,92.2,1.1,660.3,14.2,22.2,30,5.4,0.0,16.4
4,4,jul,sat,90.7,43.1,623.9,12.7,8.9,30,5.6,0.0,0.0
4,4,aug,sun,89.7,1.1,7.9,11.6,22.1,30,6.2,0.0,0.0
4,5,sep,mon,92.3,9.9,272.2,8.1,23.5,70,3.7,0.0,5.88
4,4,sep,sat,94.2,1.1,533.5,8.9,18.8,32,2.8,0.0,0.0
4,4,oct,fri,92.5,1.1,760.1,2.8,28.7,34,5.2,0.0,0.0
5,5,jul,tue,92.0,47.9,21.6,7.3,21.9,15,4.5,0.0,0.0
3,2,sep,sat,89.0,99.1,633.9,9.3,8.5,60,5.2,0.0,225.04
4,4,sep,sat,91.4,1.1,346.6,3.7,9.3,57,4.7,0.0,10.37
6,5,dec,fri,91.8,12.1,567.9,1.1,8.8,36,1.3,0.0,6.6
5,2,mar,mon,91.8,56.8,767.9,5.6,22.5,30,5.8,0.0,0.0
2,4,nov,sat,92.5,46.1,535.7,1.2,22.3,37,4.7,0.0,0.0
3,5,mar,mon,92.9,60.2,708.5,6.6,23.5,27,4.9,0.0,12.37
9,4,sep,sat,88.5,1.1,7.9,8.9,15.0,34,5.6,0.0,0.0
4,5,sep,sun,90.6,19.9,699.5,5.9,28.5,22,7.2,0.0,46.54
3,4,sep,sun,92.0,18.7,715.0,5.2,22.0,30,4.1,0.0,14.95
5,3,sep,sun,92.2,1.1,302.0,6.3,24.0,37,6.6,0.0,0.0
2,5,aug,sun,93.9,6.6,179.4,7.4,26.5,53,7.9,0.0,0.0
4,4,oct,sat,90.1,45.3,557.9,1.6,11.1,73,5.5,0.0,37.32
7,4,mar,fri,90.3,1.1,70.8,0.0,16.8,22,6.8,0.0,12.41
8,5,sep,sun,92.6,129.6,672.5,11.8,29.2,33,6.7,0.0,0.0
3,4,jun,sun,91.7,79.7,172.0,9.7,17.7,36,6.2,0.0,5.36
4,4,jun,fri,93.0,1.1,611.8,5.0,20.0,34,9.4,0.0,0.0
4,5,aug,thu,92.3,62.1,111.0,8.6,18.9,20,4.8,0.0,2.71
4,4,jun,fri,92.8,32.3,188.5,4.6,13.8,22,2.1,0.0,0.0
4,6,sep,sun,90.6,60.2,577.3,3.7,26.7,31,9.4,0.0,5.12
3,5,sep,tue,93.9,142.7,551.5,0.5,19.8,76,5.3,0.0,53.57
5,6,sep,sun,90.2,55.5,511.2,5.9,11.8,18,7.2,0.0,39.73
8,4,sep,sun,87.5,64.8,7.9,4.2,16.6,78,2.7,0.0,7.05
4,4,sep,sun,91.7,79.4,673.1,6.1,14.8,44,4.1,0.0,12.52
4,4,sep,sat,94.6,42.1,424.0,5.4,28.9,39,9.4,0.0,15.46
